order_id,user_id,product,category,price,quantity,order_date,country,payment_method,rating
O10831,U255,Mouse,Accessories,961.83,1,2023-06-22,Spain,Bank Transfer,3.0
O11267,U643,Keyboard,Accessories,72.12,4,2023-11-25,France,Apple Pay,2.0
O11590,U951,Smartwatch,Electronics,1424.21,2,2023-12-21,Poland,Google Pay,4.0
O11899,U800,Tablet,Electronics,350.42,2,2023-12-31,USA,Bank Transfer,
O10562,U800,Headphones,Electronics,721.95,1,2023-05-21,USA,PayPal,1.0
O11285,U960,Keyboard,Accessories,502.81,1,2023-09-17,France,Card,4.0
O10686,U118,Mouse,Accessories,404.12,1,2023-10-01,Italy,Google Pay,2.0
O10957,U762,Mouse,Accessories,1102.61,3,2023-06-22,Italy,PayPal,5.0
O10189,U360,Smartphone,Electronics,208.68,5,2023-05-16,Canada,Apple Pay,3.0
O11806,U858,Smartphone,Electronics,1489.3,4,2023-11-04,Canada,Card,
O10975,U741,Keyboard,Accessories,558.89,4,2023-09-03,Italy,Apple Pay,1.0
O10699,U817,Smartwatch,Electronics,,3,2023-12-12,Canada,PayPal,4.0
O11499,U748,Router,Networking,428.4,1,2023-03-07,Italy,Card,4.0
O11705,U176,Printer,Office,616.5,4,2023-11-25,France,Bank Transfer,4.0
O10510,U196,Keyboard,Accessories,837.72,3,2023-02-13,USA,Apple Pay,3.0
O11082,U289,Smartphone,Electronics,1098.6,1,2023-01-18,Italy,Bank Transfer,3.0
O10474,U916,Router,Networking,1211.38,4,2023-03-01,Italy,PayPal,4.0
O11584,U748,Keyboard,Accessories,851.97,5,2023-10-06,USA,PayPal,
O10856,U474,Printer,Office,109.7,2,2023-04-22,Italy,Card,2.0
O10747,U813,Router,Networking,1485.74,2,2023-11-15,Spain,Bank Transfer,5.0
O10252,U372,Router,Networking,1295.82,3,2023-04-13,France,Card,4.0
O10021,U783,Speaker,Electronics,1009.89,5,2023-04-09,Spain,PayPal,4.0
O11337,U417,Tablet,Electronics,1475.34,4,2023-11-23,Italy,Apple Pay,1.0
O10459,U795,Router,Networking,822.51,5,2023-12-19,Spain,,4.0
O11184,U426,Headphones,Electronics,1233.04,4,2023-06-30,Spain,Bank Transfer,3.0
O10276,U223,Tablet,Electronics,835.27,3,2023-08-14,Canada,Google Pay,3.0
O10955,U412,Keyboard,Accessories,707.63,2,2023-05-05,Poland,Bank Transfer,2.0
O11215,U765,Tablet,Electronics,1093.16,1,2023-02-24,Poland,Card,3.0
O10385,U786,Laptop,Electronics,241.56,2,2023-03-10,Spain,Google Pay,2.0
O10805,U628,Router,Networking,640.52,1,2023-03-03,Spain,Google Pay,5.0
O11437,U797,Smartwatch,Electronics,1291.22,3,2023-07-07,Spain,Google Pay,5.0
O11515,U394,Camera,Electronics,94.48,4,2023-03-16,Poland,Google Pay,2.0
O10343,U412,Headphones,Electronics,685.16,3,2023-01-01,Germany,Apple Pay,2.0
O10769,U395,Smartwatch,Electronics,43.4,3,2023-10-17,Germany,Card,3.0
O11332,U293,Camera,Electronics,1450.6,1,2023-07-23,Spain,PayPal,3.0
O11685,U945,Monitor,Electronics,684.3,5,2023-11-22,Canada,Google Pay,5.0
O10130,U776,Smartphone,Electronics,1371.49,5,2023-02-22,Italy,Google Pay,4.0
O11687,U513,Camera,Electronics,178.73,5,2023-11-27,Italy,PayPal,
O10871,U138,Speaker,Electronics,364.11,4,2023-05-18,Spain,Google Pay,3.0
O11123,U714,Headphones,Electronics,1027.11,4,2023-10-06,UK,PayPal,
O11396,U308,Camera,Electronics,1279.26,4,2023-03-06,Canada,Card,3.0
O10087,U790,Tablet,Electronics,1022.21,3,2023-02-02,USA,,5.0
O11482,U315,Smartphone,Electronics,693.34,1,2023-07-19,UK,PayPal,3.0
O10330,U503,Tablet,Electronics,1096.21,5,2023-01-24,Poland,Apple Pay,4.0
O11238,U879,Tablet,Electronics,1192.0,3,2023-09-14,UK,Google Pay,1.0
O10466,U732,Headphones,Electronics,72.26,1,2023-01-14,Spain,Apple Pay,
O10121,U839,Router,Networking,413.59,5,2023-02-10,Canada,Google Pay,
O11638,U389,Headphones,Electronics,117.06,5,2023-03-06,France,Apple Pay,3.0
O11044,U263,Printer,Office,579.2,5,2023-12-19,USA,Google Pay,2.0
O11724,U968,Keyboard,Accessories,593.03,3,2023-04-21,Italy,Card,1.0
O11095,U442,Router,Networking,985.37,5,2023-05-06,Spain,Bank Transfer,3.0
O11130,U711,Keyboard,Accessories,1347.55,1,2023-12-24,France,Google Pay,3.0
O11294,U916,Smartwatch,Electronics,1298.19,2,2023-05-04,France,Bank Transfer,1.0
O10860,U820,Headphones,Electronics,96.94,5,2023-10-23,Germany,Google Pay,4.0
O11459,U309,Tablet,Electronics,442.4,1,2023-11-19,UK,Google Pay,
O11126,U733,Camera,Electronics,290.04,1,2023-01-13,Spain,Apple Pay,3.0
